,Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
69,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Indonesia,Primary Energy|Coal,EJ/yr,0.9134793,1.124089,1.719495,2.051959,1.994086,1.672706,1.090592,0.7402808,0.5630883,0.5247406,0.639103699999999,0.613490499999999,0.389921,0.3496901,0.3547028,0.3663441,0.3606574,0.3779577,0.4020782,0.3421993
70,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Indonesia,Primary Energy|Gas,EJ/yr,1.222982,1.59021299999999,1.568954,2.014637,2.506602,3.1472,3.771826,4.421205,4.817961,4.653242,4.397266,4.048124,3.335211,3.25987599999999,3.152643,2.948634,2.728108,2.735366,2.80103,2.635929
71,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Indonesia,Primary Energy|Oil,EJ/yr,2.786295,2.886081,3.30471299999999,3.42939499999999,3.729426,4.055256,4.277657,4.313212,4.113306,3.962922,3.518123,3.000223,2.371673,2.19938699999999,2.12016899999999,2.14750099999999,2.099767,2.046169,2.017389,1.9002
72,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Japan,Primary Energy|Coal,EJ/yr,4.473194,4.656325,4.922258,4.718933,4.31661399999999,3.54864899999999,2.440475,1.542527,1.028903,0.8824109,0.8415334,0.7528214,0.609536699999999,0.5943104,0.5855633,0.5728635,0.5445099,0.5225165,0.500214199999999,0.4472179
73,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Japan,Primary Energy|Gas,EJ/yr,3.00617099999999,3.647868,4.22876699999999,4.400372,4.213826,4.016922,3.784636,3.470648,2.889196,1.896582,1.491134,1.339646,1.167253,1.312094,1.481458,1.605297,1.542867,1.506872,1.551592,1.46171
74,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Japan,Primary Energy|Oil,EJ/yr,10.33425,8.506895,7.953021,7.673128,7.297387,6.872032,6.430557,5.56736299999999,4.614976,3.89248399999999,3.275774,2.767004,2.335179,2.232997,2.124441,2.034349,1.886896,1.753248,1.677372,1.570106
75,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Mexico,Primary Energy|Coal,EJ/yr,0.526162199999999,0.5914685,0.6042509,0.5675525,0.5343272,0.398115,0.25051,0.176013,0.1497162,0.1425751,0.1621537,0.1621371,0.1396584,0.1550277,0.1705968,0.1850362,0.199481399999999,0.2145813,0.2302147,0.2279719
76,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Mexico,Primary Energy|Gas,EJ/yr,1.95684,2.4522370000000002,2.639099,2.72534,2.723878,2.843171,2.828702,2.733072,2.633496,2.348806,2.14553499999999,2.08421699999999,1.953638,2.03816,2.156866,2.274199,2.367082,2.45017799999999,2.501936,2.323855
77,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Mexico,Primary Energy|Oil,EJ/yr,4.289926,4.307412,4.171343,4.021341,3.86919499999999,3.767772,3.670412,3.38897099999999,3.09612799999999,2.68433,2.299378,1.89305299999999,1.521836,1.47322999999999,1.467361,1.50311399999999,1.524525,1.532485,1.55626399999999,1.442462
78,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Middle East,Primary Energy|Coal,EJ/yr,0.3903949,0.402464099999999,0.4291077,0.4194612,0.4010636,0.354912,0.2424323,0.1608636,0.1261685,0.1152062,0.1244866,0.1266491,0.1112362,0.1254551,0.1421431,0.158967,0.1787102,0.1966852,0.218089799999999,0.220816399999999
79,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Middle East,Primary Energy|Gas,EJ/yr,8.915522,13.01638,16.73285,17.3197,17.0536,16.78715,15.79642,15.3670299999999,15.34322,14.67816,13.98044,13.30062,11.8233199999999,11.83797,11.71187,11.2354899999999,10.95429,11.0542699999999,11.05114,10.35332
80,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Middle East,Primary Energy|Oil,EJ/yr,12.48828,15.41796,16.91881,16.08722,16.09172,16.3593899999999,16.34137,15.65597,14.8612,13.83667,12.7658399999999,11.5006899999999,9.881289,9.671643,9.592977,9.520176,9.524631,9.466387,9.41915399999999,9.03016
81,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Pakistan,Primary Energy|Coal,EJ/yr,0.1562626,0.1751845,0.210639399999999,0.2642165,0.267281799999999,0.2730466,0.2516122,0.21918,0.1961329,0.1773041,0.1556594,0.1219932,0.07221532,0.06489562,0.06225198,0.06233225,0.06702496,0.07435354,0.08247229,0.07601333
82,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Pakistan,Primary Energy|Gas,EJ/yr,1.07813999999999,1.130961,1.174627,1.391589,1.439024,1.492157,1.666229,1.949411,2.22836199999999,2.324799,2.33767599999999,2.256842,1.97440999999999,2.086777,2.240498,2.385448,2.559958,2.762258,2.940169,2.92938699999999
83,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Pakistan,Primary Energy|Oil,EJ/yr,0.7172674,0.8852804,1.114121,1.108106,1.109007,1.11261299999999,1.183773,1.249312,1.281136,1.369979,1.367128,1.357518,1.30613999999999,1.373967,1.474794,1.629613,1.70507599999999,1.77205,1.856413,1.877118
84,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Russia,Primary Energy|Coal,EJ/yr,5.202913,4.992274,5.36207699999999,5.162289,4.376204,3.680705,2.591057,1.612538,0.985488699999999,0.6975968,0.5251724,0.344219299999999,0.137529999999999,0.1331074,0.1429894,0.1551409,0.1675668,0.190027799999999,0.2188694,0.1975566
85,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Russia,Primary Energy|Gas,EJ/yr,17.03998,18.60464,18.03765,17.73661,17.05034,16.40917,15.3702899999999,14.4389399999999,12.98653,10.94255,9.204168,7.127941,4.255428,4.403673,4.552914,4.345875,4.083696,4.0355,4.08878399999999,3.565712
86,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Russia,Primary Energy|Oil,EJ/yr,6.965174,7.35776799999999,7.154657,6.80448,6.72515399999999,6.596206,6.49433399999999,6.203178,5.893825,5.49384,5.082155,4.54713,3.85973799999999,3.770293,3.724004,3.670776,3.515767,3.365642,3.289617,2.986601
87,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South Africa,Primary Energy|Coal,EJ/yr,3.736386,4.091969,3.95091999999999,3.87190599999999,3.196243,2.354796,1.68342099999999,1.208648,0.7888524,0.6438034,0.6678453,0.6152534,0.4095704,0.4013884,0.4023526,0.3976677,0.3775562,0.3759929,0.37766,0.3274209
88,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South Africa,Primary Energy|Gas,EJ/yr,0.1173861,0.1625878,0.1827479,0.187323799999999,0.2033967,0.2400385,0.2821705,0.3204377,0.347081,0.340210099999999,0.3163204,0.2791689,0.2390968,0.231628899999999,0.226188099999999,0.217806799999999,0.2136661,0.234418399999999,0.2565299,0.259258799999999
89,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South Africa,Primary Energy|Oil,EJ/yr,1.00537,1.189989,1.320983,1.196596,1.15541,1.219724,1.34575699999999,1.384829,1.360084,1.24416,1.16363,1.052571,0.899186,0.887781599999999,0.907164,0.9238665,0.9515065,0.9694161,0.963735,0.9344449
90,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South America_Northern,Primary Energy|Coal,EJ/yr,0.00271413,0.00951462,0.00577102,0.006169993,0.006598745,0.00787982,0.009352808,0.01051446,0.009178666,0.006736668,0.005463193,0.004717371,0.003598704,0.004465688,0.005855645,0.007786038,0.01023347,0.01296588,0.01592824,0.01581802
91,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South America_Northern,Primary Energy|Gas,EJ/yr,0.9694045,1.074902,0.9061403,0.9248168,0.939569,1.021074,1.102437,1.235953,1.332817,1.284576,1.30361,1.289434,1.116401,1.189797,1.219692,1.18282399999999,1.153216,1.193319,1.256281,1.19628999999999
92,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South America_Northern,Primary Energy|Oil,EJ/yr,1.510031,1.961807,1.53183,1.475187,1.46503799999999,1.525801,1.525325,1.41214,1.258797,1.115386,0.9836654,0.8553468,0.7339117,0.732961699999999,0.7532909,0.7921556,0.8254366,0.8547795,0.888544199999999,0.8963153
93,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South America_Southern,Primary Energy|Coal,EJ/yr,0.1526168,0.229132299999999,0.3414663,0.316614,0.299181,0.228734499999999,0.1234974,0.0739833999999999,0.0625144,0.06636715,0.09400751,0.1106237,0.1012731,0.112959999999999,0.126949,0.1413155,0.1551221,0.167737,0.1787075,0.1803881
94,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South America_Southern,Primary Energy|Gas,EJ/yr,0.4324707,0.5437718,0.648675599999999,0.6913189,0.7261328,0.8418934,0.9517024,1.086899,1.198533,1.190488,1.181062,1.180871,1.070375,1.131722,1.163082,1.13749,1.093672,1.134417,1.187581,1.123648
95,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South America_Southern,Primary Energy|Oil,EJ/yr,1.434796,1.926677,2.02972,1.979912,1.96949,2.00714,2.015907,1.90175099999999,1.74115,1.535147,1.318759,1.102142,0.877463099999999,0.8417708,0.8280552,0.831365999999999,0.8239082,0.8197846,0.8285734,0.7711236
96,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South Asia,Primary Energy|Coal,EJ/yr,0.04425115,0.07859532,0.2593238,0.3384914,0.3244108,0.2768335,0.237674899999999,0.2041921,0.1822607,0.1675973,0.162655,0.1441144,0.1147496,0.121572199999999,0.1295315,0.1366181,0.1422505,0.1497921,0.1558912,0.1505152
97,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South Asia,Primary Energy|Gas,EJ/yr,0.444866799999999,0.7303666,0.9143119,1.263852,1.473563,1.64196899999999,1.795969,2.07712,2.350711,2.410402,2.484019,2.393474,2.00566899999999,2.235923,2.50175499999999,2.727239,2.913855,3.190887,3.438101,3.426143
98,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South Asia,Primary Energy|Oil,EJ/yr,0.5354323,0.5792689,0.7550188,0.826756599999999,0.9336264,1.016083,1.077798,1.126776,1.162645,1.252375,1.252292,1.230694,1.15210599999999,1.258684,1.395907,1.565097,1.67205,1.769224,1.87872,1.926466
99,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South Korea,Primary Energy|Coal,EJ/yr,2.302238,3.162368,3.51265,3.77253,3.396644,2.495723,1.46112999999999,0.8278703,0.4352101,0.3075737,0.2669558,0.179162899999999,0.07732771,0.06680779,0.07800871,0.09736448,0.09660095,0.1090783,0.1107891,0.09390316
100,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South Korea,Primary Energy|Gas,EJ/yr,1.170428,1.654491,1.701433,1.717511,1.83102599999999,2.05998499999999,2.201318,2.227491,1.95091699999999,1.205155,0.7694591,0.507400299999999,0.3516175,0.3604998,0.3931744,0.4393795,0.4673754,0.4892366,0.4903202,0.456979599999999
101,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|South Korea,Primary Energy|Oil,EJ/yr,4.388422,4.483964,4.977798,4.859021,4.830646,4.711836,4.537701,4.241674,3.873958,3.408187,3.028583,2.644361,2.262714,2.136543,2.02592,1.899697,1.767277,1.65601199999999,1.571956,1.463941
102,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Southeast Asia,Primary Energy|Coal,EJ/yr,2.14217,2.747588,3.392868,4.252098,3.962957,3.109152,2.013882,1.39731,1.046176,0.9096199,0.962435,0.8984913,0.6461994,0.7042145,0.7802126,0.8449935,0.887455099999999,0.9260984,0.9535369,0.9118622
103,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Southeast Asia,Primary Energy|Gas,EJ/yr,3.084616,3.608926,4.236826,4.965723,5.498234,6.151463,6.436692,6.626564,6.45395899999999,5.429568,5.077441,5.03801,4.549197,4.810472,5.179684,5.540694,5.73872399999999,5.81443399999999,5.908435,5.53683
104,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Southeast Asia,Primary Energy|Oil,EJ/yr,6.682007,8.154255,8.689582,9.04358699999999,9.778986,10.32273,10.78497,10.9582199999999,10.86709,10.68986,10.04062,9.161116,7.826708,7.808147,7.95618399999999,8.175261,8.211236,8.230071,8.304343,7.993721
105,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Taiwan,Primary Energy|Coal,EJ/yr,1.76958,1.823009,1.763612,1.869422,1.694282,1.36377099999999,0.8702959,0.4845907,0.2758424,0.1973146,0.1764761,0.1288822,0.08056101,0.07765396,0.0792664999999999,0.08638267,0.08799494,0.09081908,0.09292319,0.08556618
106,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Taiwan,Primary Energy|Gas,EJ/yr,0.4255313,0.6155397,0.7278348,0.8820974,0.976520999999999,1.154243,1.275267,1.299354,1.173925,0.724717099999999,0.4158441,0.2818267,0.222338,0.2349504,0.2575872,0.284858799999999,0.3056355,0.3245687,0.341650599999999,0.3446224
107,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|Taiwan,Primary Energy|Oil,EJ/yr,2.067197,2.129321,1.941716,1.885459,1.86059,1.840569,1.81755699999999,1.74014,1.64572799999999,1.585153,1.457375,1.338015,1.220005,1.187082,1.158039,1.131843,1.089943,1.054068,1.0278,0.9839363
108,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|USA,Primary Energy|Coal,EJ/yr,23.42813,21.5979399999999,16.07465,9.760961,8.016309,5.789941,3.02868,1.650064,0.9446431,0.709902699999999,0.6057805,0.5028117,0.455713099999999,0.4406249,0.4184997,0.3951845,0.3796303,0.3700441,0.3605275,0.345260099999999
109,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|USA,Primary Energy|Gas,EJ/yr,21.62897,23.5918,27.09784,32.50796,31.83807,30.69456,28.1884,26.51005,25.0175299999999,21.64494,18.26763,16.06682,13.98161,14.4459299999999,15.11728,16.04107,16.54466,16.41232,16.1577,14.88294
110,GCAM5.3_NGFS,Below 2Â°C,GCAM5.3_NGFS|USA,Primary Energy|Oil,EJ/yr,40.89192,35.90069,35.00657,35.73054,34.96769,32.9605,31.3429,28.4649,26.17233,23.63385,20.77824,17.8010299999999,14.97795,14.18469,13.66497,13.3842299999999,12.78576,12.33347,12.18808,11.61104
111,GCAM5.3_NGFS,Below 2Â°C,IDN,Primary Energy|Coal,EJ/yr,,1.124089,1.719495,2.051959,1.994086,1.672706,1.090592,0.7402808,0.5630883,0.5247406,0.639103699999999,0.613490499999999,0.389921,0.3496901,0.3547028,0.3663441,0.3606574,0.3779577,0.4020782,0.3421993
112,GCAM5.3_NGFS,Below 2Â°C,IDN,Primary Energy|Gas,EJ/yr,,1.59021299999999,1.568954,2.014637,2.506602,3.1472,3.771826,4.421205,4.817961,4.653242,4.397266,4.048124,3.335211,3.25987599999999,3.152643,2.948634,2.728108,2.735366,2.80103,2.635929
113,GCAM5.3_NGFS,Below 2Â°C,IDN,Primary Energy|Oil,EJ/yr,,2.886081,3.30471299999999,3.42939499999999,3.729426,4.055256,4.277657,4.313212,4.113306,3.962922,3.518123,3.000223,2.371673,2.19938699999999,2.12016899999999,2.14750099999999,2.099767,2.046169,2.017389,1.9002
114,GCAM5.3_NGFS,Below 2Â°C,IND,Primary Energy|Coal,EJ/yr,7.637142,11.53768,15.4141799999999,18.05491,18.03091,15.38824,12.03506,9.572935,8.131919,7.889827,8.924332,8.55899,5.866954,5.425082,5.11004499999999,4.772981,4.33312699999999,4.29777399999999,4.34809199999999,3.885621
115,GCAM5.3_NGFS,Below 2Â°C,IND,Primary Energy|Gas,EJ/yr,1.330705,2.276421,1.88802599999999,2.553457,3.408786,4.23334199999999,5.174133,6.106222,6.641133,6.37575899999999,5.933689,5.452516,4.692418,4.919558,5.080138,5.111626,5.189065,5.5898,5.995753,5.926176
116,GCAM5.3_NGFS,Below 2Â°C,IND,Primary Energy|Oil,EJ/yr,5.278903,6.750727,8.45622,9.034329,10.59153,11.69371,12.73958,13.26445,13.17295,13.8287299999999,12.85301,11.7545399999999,10.12235,9.815228,9.782771,10.08292,10.05839,10.0216,10.03353,9.65013999999999
117,GCAM5.3_NGFS,Below 2Â°C,JPN,Primary Energy|Coal,EJ/yr,4.473194,4.656325,4.922258,4.718933,4.31661399999999,3.54864899999999,2.440475,1.542527,1.028903,0.8824109,0.8415334,0.7528214,0.609536699999999,0.5943104,0.5855633,0.5728635,0.5445099,0.5225165,0.500214199999999,0.4472179
118,GCAM5.3_NGFS,Below 2Â°C,JPN,Primary Energy|Gas,EJ/yr,3.00617099999999,3.647868,4.22876699999999,4.400372,4.213826,4.016922,3.784636,3.470648,2.889196,1.896582,1.491134,1.339646,1.167253,1.312094,1.481458,1.605297,1.542867,1.506872,1.551592,1.46171
119,GCAM5.3_NGFS,Below 2Â°C,JPN,Primary Energy|Oil,EJ/yr,10.33425,8.506895,7.953021,7.673128,7.297387,6.872032,6.430557,5.56736299999999,4.614976,3.89248399999999,3.275774,2.767004,2.335179,2.232997,2.124441,2.034349,1.886896,1.753248,1.677372,1.570106
120,GCAM5.3_NGFS,Below 2Â°C,MEX,Primary Energy|Coal,EJ/yr,0.526162199999999,0.5914685,0.6042509,0.5675525,0.5343272,0.398115,0.25051,0.176013,0.1497162,0.1425751,0.1621537,0.1621371,0.1396584,0.1550277,0.1705968,0.1850362,0.199481399999999,0.2145813,0.2302147,0.2279719
121,GCAM5.3_NGFS,Below 2Â°C,MEX,Primary Energy|Gas,EJ/yr,1.95684,2.4522370000000002,2.639099,2.72534,2.723878,2.843171,2.828702,2.733072,2.633496,2.348806,2.14553499999999,2.08421699999999,1.953638,2.03816,2.156866,2.274199,2.367082,2.45017799999999,2.501936,2.323855
122,GCAM5.3_NGFS,Below 2Â°C,MEX,Primary Energy|Oil,EJ/yr,4.289926,4.307412,4.171343,4.021341,3.86919499999999,3.767772,3.670412,3.38897099999999,3.09612799999999,2.68433,2.299378,1.89305299999999,1.521836,1.47322999999999,1.467361,1.50311399999999,1.524525,1.532485,1.55626399999999,1.442462
123,GCAM5.3_NGFS,Below 2Â°C,R5ASIA,Primary Energy|Coal,EJ/yr,69.3359000499999,97.87243082,114.696406199999,128.5076669,116.3493436,95.9517321,73.844086,54.4769419,40.0336724,33.5232702,32.938792,29.4282765,21.63472794,20.46277447,19.63508269,18.6421368,17.50161515,16.97562672,16.77755418,15.31422567
124,GCAM5.3_NGFS,Below 2Â°C,R5ASIA,Primary Energy|Gas,EJ/yr,13.5588051,19.7962183,22.8802596999999,27.3750723999999,31.5343609999999,35.755481,39.4302929999999,42.8324919999999,43.824844,39.7730761,36.0356742,32.162531,26.2690155,27.0831272,27.8035906,27.8368452999999,27.8245898999999,28.8874863,29.9752717999999,28.864457
125,GCAM5.3_NGFS,Below 2Â°C,R5ASIA,Primary Energy|Oil,EJ/yr,39.5596697,48.4833142999999,56.3107298,59.0629266,64.9255003999999,68.28434,70.534875,69.998853,67.032914,64.120504,57.905842,50.8848552,42.5849384,40.9818642,40.1523354,39.8473794999999,38.7940003999999,37.9589941,37.5381469999999,35.7341094
126,GCAM5.3_NGFS,Below 2Â°C,R5LAM,Primary Energy|Coal,EJ/yr,1.44000808,1.70339298,2.04393799,2.027708783,2.017664765,1.76310239,1.431241458,1.311347127,1.323207373,1.378105832,1.46477681599999,1.352764314,1.014822298,1.091061735,1.18181359,1.260473553,1.314406047,1.354327877,1.41021739699999,1.35386633
127,GCAM5.3_NGFS,Below 2Â°C,R5LAM,Primary Energy|Gas,EJ/yr,6.48053979999999,7.9197124,8.77620919999999,9.0745712,9.2756734,9.9229424,10.3166929999999,10.8278163,11.0583649999999,10.4175285,10.1155509,9.7770108,8.5462721,9.104246,9.58214159999999,9.743554,9.8451797,10.2388078,10.6981907,10.116694
128,GCAM5.3_NGFS,Below 2Â°C,R5LAM,Primary Energy|Oil,EJ/yr,14.7117984,16.9651112,16.9823004,16.3019279,15.9861211999999,15.8595095,15.5161786,14.3164514,12.9159339999999,11.237996,9.7147668,8.19948509999999,6.7104322,6.542826,6.6010163,6.7618372,6.78877419999999,6.7612928,6.79847799999999,6.4120301
129,GCAM5.3_NGFS,Below 2Â°C,R5MAF,Primary Energy|Coal,EJ/yr,4.50934352,4.81341588,4.83634671,4.84658346,4.11782857,3.10119175,2.17788804,1.55970531,1.08330128,0.93982795,1.12858565,1.22203524,0.99179879,1.0827158,1.1972677,1.28829471,1.34766959,1.40022567,1.45027772,1.33950089999999
130,GCAM5.3_NGFS,Below 2Â°C,R5MAF,Primary Energy|Gas,EJ/yr,12.0542345699999,16.73338772,21.3188885,22.53781102,22.7623066999999,23.2447433,22.9933201,23.9368765,25.6530626,26.1430305,27.0107049999999,27.736607,26.2190723,28.176035,30.1595581,31.5037648,32.7877541,34.6387424,36.2462488999999,34.9058948
131,GCAM5.3_NGFS,Below 2Â°C,R5MAF,Primary Energy|Oil,EJ/yr,18.6062676,22.9715888,25.4722373999999,24.2907971999999,24.485252,25.6707793,26.661617,26.843054,26.7583549999999,25.8664609999999,25.0365359999999,23.497876,20.7532739999999,21.2966436,22.5828959999999,23.9925965,25.5400005,26.9147211,28.005176,28.1848529
132,GCAM5.3_NGFS,Below 2Â°C,R5OECD90+EU,Primary Energy|Coal,EJ/yr,42.46233892,39.47376802,33.4593442,26.00063963,22.67210551,16.73768209,9.81532409,6.02660167,3.97818607,3.40621684,3.3906235,3.15340781,2.69383804,2.72923565,2.73322153,2.70071152,2.66291242,2.62744451,2.58347434,2.39937084
133,GCAM5.3_NGFS,Below 2Â°C,R5OECD90+EU,Primary Energy|Gas,EJ/yr,46.7857008,50.6637039999999,52.4809541,59.0362107,56.7411319999999,54.5229928,50.3373537,47.1483842,43.7891447999999,37.3121218,31.5091294999999,27.1494486,22.6947636,23.5390323,24.7866913,26.2303353999999,27.0554022,27.4246116999999,27.6603934,25.8833046
134,GCAM5.3_NGFS,Below 2Â°C,R5OECD90+EU,Primary Energy|Oil,EJ/yr,88.583522,78.7677645,75.9366294,76.1052983,73.8790732999999,69.3342945,65.6771206,59.7534726,54.3502214,48.9766318999999,43.1764036,37.431394,32.006621,30.8085266,29.9324926999999,29.71006,28.6247609,27.692912,27.530993,26.2777368
135,GCAM5.3_NGFS,Below 2Â°C,R5REF,Primary Energy|Coal,EJ/yr,11.518011,11.288292,10.795017,10.637911,9.042007,7.31949759999999,4.89543229999999,3.1849022,2.0034232,1.51243319999999,1.3532758,1.1087196,0.65307852,0.6439642,0.66959815,0.684808,0.70819499,0.73529932,0.76290467,0.67289492
136,GCAM5.3_NGFS,Below 2Â°C,R5REF,Primary Energy|Gas,EJ/yr,23.780617,24.198396,22.305455,22.434664,21.714515,21.041901,19.86252,18.849382,17.141337,14.573765,12.28968,9.5882769,5.9591312,6.1108835,6.2470572,5.9850296,5.6806234,5.7032345,5.8411043,5.2354684
137,GCAM5.3_NGFS,Below 2Â°C,R5REF,Primary Energy|Oil,EJ/yr,10.9737266999999,11.3676904,10.8755595,10.5094671,10.4960421,10.2163553,10.0030065999999,9.4568222,8.8723423,8.056884,7.3910113,6.5751018,5.5914734,5.4440541,5.3629067,5.297141,5.1276028,4.9408844,4.8586597,4.48898359999999
138,GCAM5.3_NGFS,Below 2Â°C,RUS,Primary Energy|Coal,EJ/yr,,4.992274,5.36207699999999,5.162289,4.376204,3.680705,2.591057,1.612538,0.985488699999999,0.6975968,0.5251724,0.344219299999999,0.137529999999999,0.1331074,0.1429894,0.1551409,0.1675668,0.190027799999999,0.2188694,0.1975566
139,GCAM5.3_NGFS,Below 2Â°C,RUS,Primary Energy|Gas,EJ/yr,,18.60464,18.03765,17.73661,17.05034,16.40917,15.3702899999999,14.4389399999999,12.98653,10.94255,9.204168,7.127941,4.255428,4.403673,4.552914,4.345875,4.083696,4.0355,4.08878399999999,3.565712
140,GCAM5.3_NGFS,Below 2Â°C,RUS,Primary Energy|Oil,EJ/yr,,7.35776799999999,7.154657,6.80448,6.72515399999999,6.596206,6.49433399999999,6.203178,5.893825,5.49384,5.082155,4.54713,3.85973799999999,3.770293,3.724004,3.670776,3.515767,3.365642,3.289617,2.986601
141,GCAM5.3_NGFS,Below 2Â°C,USA,Primary Energy|Coal,EJ/yr,23.42813,21.5979399999999,16.07465,9.760961,8.016309,5.789941,3.02868,1.650064,0.9446431,0.709902699999999,0.6057805,0.5028117,0.455713099999999,0.4406249,0.4184997,0.3951845,0.3796303,0.3700441,0.3605275,0.345260099999999
142,GCAM5.3_NGFS,Below 2Â°C,USA,Primary Energy|Gas,EJ/yr,21.62897,23.5918,27.09784,32.50796,31.83807,30.69456,28.1884,26.51005,25.0175299999999,21.64494,18.26763,16.06682,13.98161,14.4459299999999,15.11728,16.04107,16.54466,16.41232,16.1577,14.88294
143,GCAM5.3_NGFS,Below 2Â°C,USA,Primary Energy|Oil,EJ/yr,40.89192,35.90069,35.00657,35.73054,34.96769,32.9605,31.3429,28.4649,26.17233,23.63385,20.77824,17.8010299999999,14.97795,14.18469,13.66497,13.3842299999999,12.78576,12.33347,12.18808,11.61104
144,GCAM5.3_NGFS,Below 2Â°C,World,Price|Primary Energy|Coal,US$2010/GJ,1.897834,2.097945,2.097945,2.13428499999999,2.25368699999999,2.34111,2.372679,2.34544799999999,2.474262,2.684253,3.026744,3.511831,4.258151,4.114587,3.986709,3.919478,3.888816,3.887977,3.910473,4.068174
145,GCAM5.3_NGFS,Below 2Â°C,World,Price|Primary Energy|Gas,US$2010/GJ,3.969958,5.648314,5.648314,5.637566,5.954937,5.954937,5.962134,5.996412,6.127001,6.335601,6.726496,7.309402,8.127601,7.834567,7.5486,7.354492,7.243914,7.228357,7.288488,7.570806
146,GCAM5.3_NGFS,Below 2Â°C,World,Price|Primary Energy|Oil,US$2010/GJ,5.798172,11.08603,11.08413,11.44585,11.7356,11.78562,11.64452,11.38927,11.23247,11.06775,11.0516899999999,11.5912,13.72421,13.32824,13.27408,14.21632,16.09715,17.79807,18.92775,20.20135
147,GCAM5.3_NGFS,Below 2Â°C,World,Primary Energy|Coal,EJ/yr,129.2656,155.1513,165.831,172.0205,154.198999999999,124.8732,92.16398,66.5595,48.42179,40.75985,40.27605,36.2652,26.9882599999999,26.00975,25.41698,24.57642,23.5348,23.09292,22.98443,21.07986
148,GCAM5.3_NGFS,Below 2Â°C,World,Primary Energy|Gas,EJ/yr,102.6599,119.3114,127.7618,140.4583,142.028,144.4881,142.9402,143.5949,141.4668,128.2195,116.9607,106.4139,89.68826,94.01332,98.57904,101.2995,103.1935,106.8929,110.4212,105.0058
149,GCAM5.3_NGFS,Below 2Â°C,World,Primary Energy|Oil,EJ/yr,172.435,178.5555,185.5775,186.2704,189.772,189.3653,188.3928,180.3687,169.9298,158.2585,143.2246,126.5887,107.6467,105.0739,104.6316,105.609,104.8751,104.2688,104.7315,101.0977
150,GCAM5.3_NGFS,Current Policies ,ARG,Primary Energy|Coal,EJ/yr,,0.05305808,0.0448724,0.04037599,0.0392126,0.03723199,0.1942045,0.2985077,0.3917947,0.4834089,0.5718319,0.655631699999999,0.7442631,0.8251351,0.8963535,0.9678379,0.9580421,0.9513619,0.967783499999999,0.9172806
